"","Date","Time","Temp","Depth","SpCond","BGA","Chla","DOsat","DO","Turbidity"
"279",2022-04-17,"0:01:41",3.63,33.04,334.42,1.09,0.59,102.62,13.57,-0.37
"280",2022-04-17,"0:01:41",3.63,34.5,334.22,1.09,0.57,102.61,13.57,-0.4
"281",2022-04-17,"0:01:41",3.63,36.04,334.78,1.05,0.56,102.6,13.57,-0.36
"282",2022-04-17,"0:01:41",3.64,37.54,334.63,1.08,0.54,102.59,13.56,-0.4
"283",2022-04-17,"0:01:41",3.64,39.08,334.74,1.07,0.53,102.59,13.56,-0.42
"284",2022-04-17,"0:01:41",3.63,40.57,334.64,1.1,0.57,102.6,13.57,-0.41
"285",2022-04-17,"0:01:41",3.64,42.08,334.65,1.06,0.55,102.62,13.57,-0.41
"286",2022-04-17,"0:01:41",3.65,43.53,334.92,1.09,0.58,102.61,13.56,-0.39
"287",2022-04-17,"0:01:41",3.64,45.06,335.01,1.06,0.5,102.57,13.56,-0.38
"288",2022-04-17,"0:01:41",3.65,46.45,335.09,1.08,0.5,102.49,13.54,-0.41
"289",2022-04-17,"12:01:39",3.66,1.05,334.56,1.13,0.32,102.95,13.6,-0.39
"290",2022-04-17,"12:01:39",3.66,1.61,334.51,1.1,0.36,102.93,13.6,-0.38
"291",2022-04-17,"12:01:39",3.65,3.04,334.25,1.11,0.36,102.89,13.6,-0.37
"292",2022-04-17,"12:01:39",3.62,4.54,334.91,1.11,0.3,102.81,13.6,-0.35
"293",2022-04-17,"12:01:39",3.61,5.95,334.64,1.14,0.49,102.82,13.6,-0.37
"294",2022-04-17,"12:01:39",3.6,7.55,335.01,1.13,0.65,102.79,13.6,-0.38
"295",2022-04-17,"12:01:39",3.61,9,334.46,1.1,0.65,102.8,13.6,-0.35
"296",2022-04-17,"12:01:39",3.61,10.49,334.42,1.12,0.6,102.78,13.6,-0.38
"297",2022-04-17,"12:01:39",3.6,12.05,334.73,1.11,0.55,102.76,13.6,-0.35
"298",2022-04-17,"12:01:39",3.6,13.55,334.45,1.12,0.65,102.75,13.6,-0.36
"299",2022-04-17,"12:01:39",3.6,15.14,334.71,1.12,0.63,102.76,13.6,-0.38
"300",2022-04-17,"12:01:39",3.59,16.54,334.45,1.1,0.59,102.7,13.6,-0.36
"301",2022-04-17,"12:01:39",3.59,18.03,334.58,1.09,0.6,102.69,13.59,-0.34
"302",2022-04-17,"12:01:39",3.59,19.52,334.97,1.12,0.56,102.71,13.59,-0.35
"303",2022-04-17,"12:01:39",3.59,20.97,334.73,1.09,0.55,102.64,13.59,-0.38
"304",2022-04-17,"12:01:39",3.59,22.48,334.58,1.09,0.57,102.64,13.59,-0.38
"305",2022-04-17,"12:01:39",3.59,24.11,334.68,1.11,0.63,102.62,13.58,-0.35
"306",2022-04-17,"12:01:39",3.59,25.52,334.74,1.09,0.53,102.65,13.59,-0.36
"307",2022-04-17,"12:01:39",3.59,26.93,335.26,1.09,0.58,102.63,13.59,-0.36
"308",2022-04-17,"12:01:39",3.6,28.54,334.5,1.1,0.57,102.64,13.58,-0.39
"309",2022-04-17,"12:01:39",3.6,30.05,334.55,1.1,0.58,102.63,13.58,-0.36
"310",2022-04-17,"12:01:39",3.6,31.53,334.84,1.1,0.58,102.63,13.58,-0.37
"311",2022-04-17,"12:01:39",3.59,33,334.37,1.07,0.58,102.61,13.58,-0.37
"312",2022-04-17,"12:01:39",3.6,34.54,334.94,1.07,0.57,102.61,13.58,-0.38
"313",2022-04-17,"12:01:39",3.59,35.97,334.95,1.09,0.59,102.61,13.58,-0.38
"314",2022-04-17,"12:01:39",3.6,37.55,334.5,1.09,0.59,102.58,13.58,-0.37
"315",2022-04-17,"12:01:39",3.6,38.99,335.3,1.07,0.54,102.55,13.57,-0.35
"316",2022-04-17,"12:01:39",3.6,40.54,334.62,1.07,0.6,102.58,13.58,-0.38
"317",2022-04-17,"12:01:39",3.6,42.12,334.87,1.09,0.58,102.56,13.57,-0.36
"318",2022-04-17,"12:01:39",3.61,43.59,334.8,1.07,0.55,102.48,13.56,-0.33
"319",2022-04-17,"12:01:39",3.61,45.08,334.32,1.07,0.52,102.46,13.56,-0.34
"320",2022-04-17,"12:01:39",3.61,46.43,334.89,1.05,0.51,102.39,13.55,-0.34
"321",2022-04-18,"0:01:40",3.61,1.03,335.16,1.15,0.73,102.81,13.6,-0.37
"322",2022-04-18,"0:01:40",3.61,1.53,334.44,1.14,0.73,102.8,13.6,-0.38
"323",2022-04-18,"0:01:40",3.62,3.04,334.3,1.13,0.7,102.83,13.6,-0.34
"324",2022-04-18,"0:01:40",3.63,4.56,334.29,1.16,0.7,102.83,13.6,-0.37
"325",2022-04-18,"0:01:40",3.63,6.05,334.65,1.14,0.72,102.82,13.6,-0.32
"326",2022-04-18,"0:01:40",3.63,7.53,334.9,1.16,0.71,102.81,13.59,-0.36
"327",2022-04-18,"0:01:40",3.66,9.04,334.7,1.15,0.71,102.88,13.6,-0.37
"328",2022-04-18,"0:01:40",3.66,10.53,334.83,1.14,0.7,102.89,13.6,-0.36
"329",2022-04-18,"0:01:40",3.66,12.04,334.64,1.13,0.7,102.86,13.59,-0.39
"330",2022-04-18,"0:01:40",3.66,13.6,334.39,1.12,0.72,102.86,13.59,-0.37
"331",2022-04-18,"0:01:40",3.65,15.05,334.72,1.13,0.78,102.84,13.59,-0.4
"332",2022-04-18,"0:01:40",3.66,16.53,334.64,1.13,0.7,102.86,13.59,-0.38
"333",2022-04-18,"0:01:40",3.65,18.05,335.18,1.14,0.69,102.85,13.59,-0.38
"334",2022-04-18,"0:01:40",3.65,19.55,334.67,1.11,0.73,102.82,13.59,-0.39
"335",2022-04-18,"0:01:40",3.65,21.13,335.08,1.12,0.72,102.83,13.59,-0.37
"336",2022-04-18,"0:01:40",3.65,22.56,334.86,1.1,0.73,102.82,13.59,-0.37
"337",2022-04-18,"0:01:40",3.65,24.04,334.78,1.13,0.73,102.79,13.59,-0.38
"338",2022-04-18,"0:01:40",3.65,25.56,334.27,1.14,0.73,102.8,13.59,-0.38
"339",2022-04-18,"0:01:40",3.65,27.11,334.87,1.12,0.66,102.77,13.58,-0.35
"340",2022-04-18,"0:01:40",3.65,28.54,335.12,1.12,0.72,102.79,13.59,-0.38
"341",2022-04-18,"0:01:40",3.65,30.07,335.24,1.08,0.74,102.78,13.58,-0.4
"342",2022-04-18,"0:01:40",3.65,31.56,334.81,1.12,0.64,102.77,13.58,-0.35
"343",2022-04-18,"0:01:40",3.65,33.06,334.61,1.1,0.66,102.78,13.58,-0.37
"344",2022-04-18,"0:01:40",3.65,34.55,335.22,1.1,0.69,102.76,13.58,-0.37
"345",2022-04-18,"0:01:40",3.65,36.07,335.11,1.11,0.71,102.77,13.58,-0.38
"346",2022-04-18,"0:01:40",3.66,37.57,334.73,1.09,0.73,102.78,13.58,-0.38
"347",2022-04-18,"0:01:40",3.66,39.06,334.46,1.12,0.71,102.78,13.58,-0.39
"348",2022-04-18,"0:01:40",3.65,40.57,334.85,1.12,0.69,102.77,13.58,-0.38
"349",2022-04-18,"0:01:40",3.66,42.08,335.2,1.12,0.73,102.75,13.58,-0.37
"350",2022-04-18,"0:01:40",3.66,43.57,334.98,1.09,0.68,102.77,13.58,-0.38
"351",2022-04-18,"0:01:40",3.66,45.07,335.1,1.09,0.74,102.75,13.58,-0.39
"352",2022-04-18,"0:01:40",3.66,46.46,334.63,1.09,0.73,102.65,13.56,-0.37
"353",2022-04-18,"12:01:36",3.75,1,334.29,1.1,0.38,103.16,13.6,-0.41
"354",2022-04-18,"12:01:36",3.75,1.57,334.6,1.09,0.4,103.2,13.6,-0.39
"355",2022-04-18,"12:01:36",3.75,3.03,334.76,1.08,0.48,103.09,13.59,-0.37
"356",2022-04-18,"12:01:36",3.75,4.51,334.94,1.13,0.54,103.19,13.6,-0.38
"357",2022-04-18,"12:01:36",3.74,6.04,335.06,1.1,0.6,103.17,13.6,-0.38
"358",2022-04-18,"12:01:36",3.72,7.59,334.49,1.09,0.62,103.13,13.6,-0.39
"359",2022-04-18,"12:01:36",3.72,9.08,334.42,1.13,0.64,103.13,13.6,-0.37
"360",2022-04-18,"12:01:36",3.74,10.47,335.08,1.12,0.55,103.15,13.6,-0.37
"361",2022-04-18,"12:01:36",3.66,12.11,334.81,1.13,0.62,102.84,13.59,-0.37
"362",2022-04-18,"12:01:36",3.66,13.53,334.85,1.06,0.61,102.82,13.59,-0.36
"363",2022-04-18,"12:01:36",3.66,15.2,334.79,1.11,0.6,102.8,13.58,-0.35
"364",2022-04-18,"12:01:36",3.67,16.54,335.3,1.09,0.58,102.8,13.58,-0.4
"365",2022-04-18,"12:01:36",3.67,17.98,334.81,1.1,0.56,102.8,13.58,-0.36
"366",2022-04-18,"12:01:36",3.67,19.51,335.54,1.08,0.62,102.77,13.58,-0.35
"367",2022-04-18,"12:01:36",3.66,21.11,335.51,1.08,0.58,102.81,13.58,-0.37
"368",2022-04-18,"12:01:36",3.66,22.54,335.16,1.09,0.6,102.77,13.58,-0.39
"369",2022-04-18,"12:01:36",3.67,24.09,335.22,1.09,0.61,102.75,13.57,-0.37
"370",2022-04-18,"12:01:36",3.68,25.55,335.06,1.1,0.58,102.72,13.57,-0.4
"371",2022-04-18,"12:01:36",3.67,27.16,335.44,1.09,0.58,102.7,13.57,-0.38
"372",2022-04-18,"12:01:36",3.67,28.57,335.09,1.09,0.57,102.7,13.56,-0.37
"373",2022-04-18,"12:01:36",3.71,30.16,334.82,1.08,0.61,102.78,13.56,-0.38
"374",2022-04-18,"12:01:36",3.71,31.45,335.45,1.09,0.57,102.82,13.57,-0.39
"375",2022-04-18,"12:01:36",3.72,33.06,335.71,1.07,0.6,102.8,13.56,-0.39
"376",2022-04-18,"12:01:36",3.74,34.39,335.61,1.08,0.58,102.8,13.56,-0.4
"377",2022-04-18,"12:01:36",3.75,36.11,335.15,1.07,0.58,102.8,13.55,-0.41
"378",2022-04-18,"12:01:36",3.73,37.58,335.6,1.08,0.59,102.77,13.55,-0.38
"379",2022-04-18,"12:01:36",3.75,39.01,335.17,1.05,0.58,102.83,13.56,-0.4
"380",2022-04-18,"12:01:36",3.75,40.72,335.73,1.06,0.57,102.79,13.55,-0.4
"381",2022-04-18,"12:01:36",3.74,41.72,335.4,1.07,0.56,102.74,13.55,-0.4
"382",2022-04-18,"12:01:36",3.75,43.52,335.26,1.07,0.55,102.77,13.55,-0.37
"383",2022-04-18,"12:01:36",3.76,45.03,335.48,1.06,0.53,102.74,13.54,-0.42
"384",2022-04-18,"12:01:36",3.76,46.45,335.3,1.06,0.52,102.71,13.53,-0.41
"385",2022-04-19,"0:01:42",3.68,1.03,334.71,1.13,0.67,102.86,13.58,-0.36
"386",2022-04-19,"0:01:42",3.69,1.6,334.3,1.14,0.68,102.88,13.58,-0.35
"387",2022-04-19,"0:01:42",3.68,3.04,334.19,1.13,0.63,102.88,13.59,-0.33
"388",2022-04-19,"0:01:42",3.7,4.55,334.42,1.16,0.65,102.92,13.59,-0.35
"389",2022-04-19,"0:01:42",3.71,6.04,334.31,1.12,0.66,102.86,13.57,-0.35
"390",2022-04-19,"0:01:42",3.7,7.53,334.3,1.12,0.62,102.93,13.58,-0.31
"391",2022-04-19,"0:01:42",3.7,9.04,334.2,1.15,0.66,102.91,13.58,-0.34
"392",2022-04-19,"0:01:42",3.7,10.54,335.03,1.11,0.59,102.9,13.58,-0.33
"393",2022-04-19,"0:01:42",3.71,12.05,334.43,1.11,0.64,102.88,13.58,-0.34
"394",2022-04-19,"0:01:42",3.71,13.54,334.75,1.1,0.61,102.94,13.59,-0.36
"395",2022-04-19,"0:01:42",3.7,15.06,335.01,1.1,0.63,102.98,13.59,-0.37
"396",2022-04-19,"0:01:42",3.71,16.55,334.32,1.13,0.68,102.97,13.59,-0.34
"397",2022-04-19,"0:01:42",3.71,18.05,334.13,1.12,0.73,103.08,13.6,-0.36
"398",2022-04-19,"0:01:42",3.71,19.54,334.35,1.11,0.63,103.03,13.6,-0.33
"399",2022-04-19,"0:01:42",3.71,21.04,334.62,1.13,0.68,103.06,13.6,-0.36
"400",2022-04-19,"0:01:42",3.71,22.54,334.72,1.07,0.61,103.05,13.6,-0.38
"401",2022-04-19,"0:01:42",3.71,24.04,334.69,1.08,0.59,103.1,13.6,-0.32
"402",2022-04-19,"0:01:42",3.71,25.56,335.25,1.1,0.67,103.13,13.61,-0.35
"403",2022-04-19,"0:01:42",3.72,27.03,334.45,1.1,0.64,103.12,13.6,-0.34
"404",2022-04-19,"0:01:42",3.71,28.54,334.46,1.08,0.63,103,13.59,-0.36
"405",2022-04-19,"0:01:42",3.71,30.05,334.86,1.06,0.62,103.06,13.6,-0.3
"406",2022-04-19,"0:01:42",3.71,31.56,334.96,1.14,0.91,103.08,13.6,-0.35
"407",2022-04-19,"0:01:42",3.71,33.05,334.5,1.13,0.84,103.03,13.59,-0.34
"408",2022-04-19,"0:01:42",3.72,34.55,334.32,1.11,0.75,103.07,13.6,-0.34
"409",2022-04-19,"0:01:42",3.71,36.05,334.44,1.08,0.63,103.04,13.6,-0.36
"410",2022-04-19,"0:01:42",3.71,37.56,334.83,1.08,0.7,103.15,13.61,-0.32
"411",2022-04-19,"0:01:42",3.71,39.07,334.86,1.08,0.72,103.14,13.61,-0.36
"412",2022-04-19,"0:01:42",3.72,40.56,334.83,1.08,0.71,103.11,13.6,-0.33
"413",2022-04-19,"0:01:42",3.72,42.08,335.14,1.12,0.79,103.12,13.6,-0.3
"414",2022-04-19,"0:01:42",3.72,43.58,334.39,1.09,0.68,102.97,13.59,-0.35
"415",2022-04-19,"0:01:42",3.71,45.07,334.62,1.09,0.62,103.06,13.6,-0.34
"416",2022-04-19,"0:01:42",3.71,46.45,335,1.09,0.71,103.1,13.6,-0.36
"417",2022-04-19,"12:01:41",3.71,1.04,334.78,1.15,0.66,102.97,13.59,-0.4
"418",2022-04-19,"12:01:41",3.71,1.61,334.84,1.12,0.67,102.99,13.59,-0.38
"419",2022-04-19,"12:01:41",3.71,3.09,334.7,1.16,0.7,102.99,13.59,-0.38
"420",2022-04-19,"12:01:41",3.71,4.53,334.66,1.12,0.67,102.97,13.59,-0.4
"421",2022-04-19,"12:01:41",3.71,6.02,334.14,1.11,0.65,102.97,13.58,-0.36
"422",2022-04-19,"12:01:41",3.71,7.6,334.64,1.1,0.66,102.96,13.59,-0.36
"423",2022-04-19,"12:01:41",3.71,9.03,334.6,1.12,0.66,102.94,13.58,-0.38
"424",2022-04-19,"12:01:41",3.73,10.61,335.6,1.11,0.65,102.96,13.58,-0.39
"425",2022-04-19,"12:01:41",3.74,12.04,334.3,1.11,0.64,102.93,13.57,-0.41
"426",2022-04-19,"12:01:41",3.74,13.56,334.88,1.09,0.64,102.92,13.57,-0.38
"427",2022-04-19,"12:01:41",3.74,15.05,334.82,1.12,0.64,102.91,13.57,-0.37
"428",2022-04-19,"12:01:41",3.74,16.54,335.35,1.1,0.68,102.9,13.57,-0.39
"429",2022-04-19,"12:01:41",3.74,18.1,334.86,1.11,0.64,102.9,13.57,-0.36
"430",2022-04-19,"12:01:41",3.75,19.54,334.84,1.11,0.66,102.86,13.56,-0.38
"431",2022-04-19,"12:01:41",3.75,21.05,334.94,1.1,0.7,102.88,13.56,-0.42
"432",2022-04-19,"12:01:41",3.75,22.53,334.88,1.09,0.7,102.87,13.56,-0.41
"433",2022-04-19,"12:01:41",3.75,24.05,335.53,1.11,0.64,102.84,13.56,-0.41
"434",2022-04-19,"12:01:41",3.75,25.54,335.14,1.09,0.68,102.86,13.56,-0.39
"435",2022-04-19,"12:01:41",3.75,27.01,334.38,1.11,0.6,102.83,13.55,-0.41
"436",2022-04-19,"12:01:41",3.75,28.54,335.17,1.08,0.62,102.84,13.56,-0.41
"437",2022-04-19,"12:01:41",3.76,30.03,335.09,1.08,0.62,102.82,13.55,-0.41
"438",2022-04-19,"12:01:41",3.76,31.55,335.38,1.06,0.65,102.82,13.55,-0.43
"439",2022-04-19,"12:01:41",3.76,33.06,335.16,1.08,0.65,102.8,13.55,-0.42
"440",2022-04-19,"12:01:41",3.76,34.55,335.24,1.08,0.7,102.71,13.53,-0.41
"441",2022-04-19,"12:01:41",3.76,36.04,334.98,1.09,0.66,102.81,13.55,-0.43
"442",2022-04-19,"12:01:41",3.76,37.57,335.12,1.08,0.64,102.8,13.55,-0.38
"443",2022-04-19,"12:01:41",3.76,39.07,335.19,1.07,0.64,102.77,13.54,-0.41
"444",2022-04-19,"12:01:41",3.76,40.55,335.18,1.09,0.62,102.8,13.55,-0.4
"445",2022-04-19,"12:01:41",3.76,42.06,335.28,1.08,0.65,102.78,13.54,-0.44
"446",2022-04-19,"12:01:41",3.77,43.58,334.77,1.08,0.6,102.76,13.54,-0.41
"447",2022-04-19,"12:01:41",3.76,45.09,335.66,1.03,0.56,102.71,13.53,-0.46
"448",2022-04-19,"12:01:41",3.77,46.46,335.47,1.06,0.48,102.64,13.52,-0.44
"449",2022-04-20,"0:01:41",3.8,1.04,334.7,1.14,0.69,102.86,13.54,-0.37
"450",2022-04-20,"0:01:41",3.81,1.52,334.9,1.12,0.69,102.88,13.54,-0.4
"451",2022-04-20,"0:01:41",3.8,3.05,334.61,1.12,0.75,102.91,13.55,-0.37
"452",2022-04-20,"0:01:41",3.8,4.56,334.67,1.13,0.77,102.87,13.54,-0.38
"453",2022-04-20,"0:01:41",3.81,6,334.93,1.14,0.75,102.87,13.54,-0.34
"454",2022-04-20,"0:01:41",3.81,7.53,334.87,1.12,0.68,102.91,13.55,-0.37
"455",2022-04-20,"0:01:41",3.8,9.02,334.86,1.14,0.73,102.88,13.55,-0.37
"456",2022-04-20,"0:01:41",3.79,10.55,335.04,1.13,0.72,102.87,13.54,-0.37
"457",2022-04-20,"0:01:41",3.79,12.03,334.62,1.13,0.74,102.87,13.54,-0.34
"458",2022-04-20,"0:01:41",3.79,13.58,335.12,1.1,0.76,102.88,13.55,-0.4
"459",2022-04-20,"0:01:41",3.79,15.03,334.51,1.13,0.77,102.84,13.54,-0.38
"460",2022-04-20,"0:01:41",3.8,16.59,334.95,1.1,0.74,102.81,13.53,-0.37
"461",2022-04-20,"0:01:41",3.81,18.06,334.94,1.11,0.72,102.81,13.53,-0.39
"462",2022-04-20,"0:01:41",3.81,19.55,334.49,1.11,0.77,102.84,13.53,-0.37
"463",2022-04-20,"0:01:41",3.82,21.08,334.89,1.09,0.77,102.83,13.53,-0.37
"464",2022-04-20,"0:01:41",3.81,22.53,335.04,1.13,0.75,102.86,13.54,-0.37
"465",2022-04-20,"0:01:41",3.8,24.08,335.01,1.11,0.75,102.75,13.53,-0.4
"466",2022-04-20,"0:01:41",3.81,25.54,334.83,1.11,0.8,102.83,13.53,-0.36
"467",2022-04-20,"0:01:41",3.8,27.04,335,1.09,0.74,102.82,13.54,-0.39
"468",2022-04-20,"0:01:41",3.8,28.53,335.07,1.1,0.73,102.8,13.53,-0.35
"469",2022-04-20,"0:01:41",3.79,30.04,335.15,1.13,0.76,102.8,13.54,-0.39
"470",2022-04-20,"0:01:41",3.79,31.56,334.87,1.08,0.7,102.82,13.54,-0.37
"471",2022-04-20,"0:01:41",3.79,33.03,335.04,1.1,0.76,102.76,13.53,-0.38
"472",2022-04-20,"0:01:41",3.8,34.56,335.12,1.08,0.74,102.81,13.54,-0.39
"473",2022-04-20,"0:01:41",3.79,36.02,335.58,1.1,0.67,102.75,13.53,-0.37
"474",2022-04-20,"0:01:41",3.79,37.5,334.59,1.1,0.77,102.7,13.52,-0.36
"475",2022-04-20,"0:01:41",3.79,39.03,334.8,1.1,0.67,102.75,13.53,-0.39
"476",2022-04-20,"0:01:41",3.8,40.54,335.28,1.09,0.73,102.8,13.53,-0.39
"477",2022-04-20,"0:01:41",3.79,42.1,334.74,1.08,0.65,102.76,13.53,-0.38
"478",2022-04-20,"0:01:41",3.79,43.55,335.31,1.08,0.65,102.77,13.53,-0.41
"479",2022-04-20,"0:01:41",3.79,45.04,334.75,1.08,0.66,102.81,13.54,-0.39
"480",2022-04-20,"0:01:41",3.78,46.44,334.55,1.1,0.63,102.82,13.54,-0.38
"481",2022-04-20,"12:01:35",3.93,1.05,334.8,1.1,0.45,103.07,13.52,-0.35
"482",2022-04-20,"12:01:35",3.95,1.53,334.79,1.1,0.44,103.08,13.52,-0.37
"483",2022-04-20,"12:01:35",3.91,3.08,334.78,1.1,0.46,103,13.52,-0.37
"484",2022-04-20,"12:01:35",3.91,4.55,334.57,1.11,0.44,103.02,13.52,-0.36
"485",2022-04-20,"12:01:35",3.88,6.03,334.87,1.1,0.5,102.91,13.52,-0.36
"486",2022-04-20,"12:01:35",3.89,7.6,334.51,1.1,0.65,102.96,13.52,-0.39
"487",2022-04-20,"12:01:35",3.88,9.02,335.47,1.11,0.66,102.91,13.52,-0.36
"488",2022-04-20,"12:01:35",3.86,10.55,335.2,1.12,0.66,102.83,13.51,-0.37
"489",2022-04-20,"12:01:35",3.86,12.1,335.18,1.08,0.67,102.78,13.51,-0.37
"490",2022-04-20,"12:01:35",3.86,13.58,335.04,1.09,0.65,102.77,13.51,-0.37
"491",2022-04-20,"12:01:35",3.87,15.08,335.48,1.09,0.63,102.73,13.5,-0.36
"492",2022-04-20,"12:01:35",3.87,16.48,335.08,1.09,0.64,102.75,13.5,-0.38
"493",2022-04-20,"12:01:35",3.87,18.1,335.27,1.11,0.64,102.76,13.5,-0.39
"494",2022-04-20,"12:01:35",3.87,19.53,335.45,1.07,0.63,102.74,13.5,-0.36
"495",2022-04-20,"12:01:35",3.86,21.02,334.98,1.07,0.68,102.72,13.5,-0.37
"496",2022-04-20,"12:01:35",3.88,22.6,335.49,1.08,0.68,102.67,13.49,-0.37
"497",2022-04-20,"12:01:35",3.91,23.99,335.31,1.06,0.62,102.62,13.47,-0.35
"498",2022-04-20,"12:01:35",3.88,25.5,335.13,1.11,0.65,102.62,13.48,-0.37
"499",2022-04-20,"12:01:35",3.9,27.09,335.56,1.1,0.7,102.6,13.47,-0.33
"500",2022-04-20,"12:01:35",3.9,28.54,335.45,1.07,0.67,102.66,13.48,-0.33
"501",2022-04-20,"12:01:35",3.87,29.99,334.55,1.1,0.69,102.65,13.49,-0.36
"502",2022-04-20,"12:01:35",3.88,31.55,335.46,1.08,0.65,102.57,13.47,-0.35
"503",2022-04-20,"12:01:35",3.98,33.01,336.24,1.07,0.59,102.48,13.43,-0.34
"504",2022-04-20,"12:01:35",3.99,34.51,336.13,1.07,0.63,102.41,13.41,-0.32
"505",2022-04-20,"12:01:35",3.99,36.02,336.1,1.1,0.65,102.38,13.41,-0.28
"506",2022-04-20,"12:01:35",3.98,37.56,335.92,1.07,0.69,102.42,13.42,-0.34
"507",2022-04-20,"12:01:35",3.97,39,336.32,1.07,0.66,102.41,13.42,-0.34
"508",2022-04-20,"12:01:35",3.95,40.51,335.82,1.06,0.62,102.39,13.42,-0.33
"509",2022-04-20,"12:01:35",3.95,42.14,336.31,1.06,0.6,102.38,13.43,-0.34
"510",2022-04-20,"12:01:35",3.97,43.57,335.91,1.05,0.61,102.38,13.42,-0.3
"511",2022-04-20,"12:01:35",3.98,45.05,336.51,1.08,0.68,102.45,13.43,-0.31
"512",2022-04-20,"12:01:35",3.93,46.36,336.14,1.06,0.59,102.67,13.47,-0.35
"513",2022-04-21,"0:01:41",4.53,1.03,336.09,1.09,0.78,104.36,13.48,-0.37
"514",2022-04-21,"0:01:41",4.54,1.52,336.3,1.11,0.82,104.31,13.47,-0.39
"515",2022-04-21,"0:01:41",4.52,3.03,336.09,1.08,0.8,104.27,13.47,-0.39
"516",2022-04-21,"0:01:41",4.51,4.53,336.34,1.09,0.84,104.21,13.47,-0.41
"517",2022-04-21,"0:01:41",4.51,6.04,336.29,1.13,0.83,104.23,13.47,-0.42
"518",2022-04-21,"0:01:41",4.49,7.54,336.07,1.12,0.83,104.1,13.46,-0.4
"519",2022-04-21,"0:01:41",4.44,9.04,335.89,1.08,0.79,104.01,13.46,-0.43
"520",2022-04-21,"0:01:41",4.42,10.54,335.6,1.12,0.83,104.11,13.48,-0.44
"521",2022-04-21,"0:01:41",4.33,12.04,335.69,1.11,0.81,103.97,13.49,-0.36
"522",2022-04-21,"0:01:41",4.26,13.54,335.89,1.12,0.9,103.95,13.51,-0.4
"523",2022-04-21,"0:01:41",4.19,15.04,335.31,1.11,0.84,103.86,13.54,-0.35
"524",2022-04-21,"0:01:41",4.14,16.54,334.97,1.1,0.82,103.77,13.54,-0.37
"525",2022-04-21,"0:01:41",4.16,18.05,335.36,1.11,0.89,103.78,13.53,-0.36
"526",2022-04-21,"0:01:41",4.17,19.54,335.63,1.06,0.82,103.84,13.54,-0.37
"527",2022-04-21,"0:01:41",4.16,21.06,335.83,1.13,0.89,103.83,13.54,-0.39
"528",2022-04-21,"0:01:41",4.15,22.53,335.42,1.11,0.95,103.76,13.53,-0.4
"529",2022-04-21,"0:01:41",4.16,24.06,335.68,1.11,0.82,103.67,13.52,-0.39
"530",2022-04-21,"0:01:41",4.15,25.53,335.64,1.11,0.8,103.75,13.53,-0.38
"531",2022-04-21,"0:01:41",4.13,27.03,335.41,1.12,0.86,103.65,13.53,-0.37
"532",2022-04-21,"0:01:41",4.11,28.55,336.28,1.1,0.82,103.63,13.53,-0.39
"533",2022-04-21,"0:01:41",4.1,30.05,335.41,1.09,0.77,103.52,13.52,-0.37
"534",2022-04-21,"0:01:41",4.12,31.56,335.67,1.12,0.98,103.6,13.52,-0.38
"535",2022-04-21,"0:01:41",4.13,33.05,336.23,1.07,0.73,103.61,13.52,-0.39
"536",2022-04-21,"0:01:41",4.11,34.54,335.58,1.13,0.87,103.47,13.51,-0.43
"537",2022-04-21,"0:01:41",4.11,36.06,335.58,1.08,0.78,103.44,13.51,-0.39
"538",2022-04-21,"0:01:41",4.11,37.56,335.96,1.07,0.77,103.45,13.51,-0.36
"539",2022-04-21,"0:01:41",4.11,39.04,335.62,1.1,0.81,103.49,13.51,-0.42
"540",2022-04-21,"0:01:41",4.1,40.55,335.38,1.1,0.88,103.38,13.5,-0.4
"541",2022-04-21,"0:01:41",4.1,42.06,336.09,1.1,0.85,103.16,13.48,-0.44
"542",2022-04-21,"0:01:41",4.09,43.57,335.89,1.07,0.71,103.16,13.48,-0.37
"543",2022-04-21,"0:01:41",4.09,45.08,336.1,1.1,0.83,103.12,13.47,-0.4
"544",2022-04-21,"0:01:41",4.09,46.46,335.87,1.04,0.68,103.01,13.46,-0.39
"545",2022-04-21,"12:01:38",4.08,1.11,335.32,1.09,0.66,103.29,13.5,-0.41
"546",2022-04-21,"12:01:38",4.07,1.41,335.37,1.09,0.65,103.29,13.5,-0.4
"547",2022-04-21,"12:01:38",4.08,2.92,335.43,1.09,0.61,103.27,13.5,-0.39
"548",2022-04-21,"12:01:38",4.07,4.69,335.3,1.09,0.64,103.26,13.5,-0.4
"549",2022-04-21,"12:01:38",4.08,5.99,335.46,1.1,0.63,103.26,13.49,-0.4
"550",2022-04-21,"12:01:38",4.08,7.55,335.68,1.09,0.62,103.26,13.49,-0.41
"551",2022-04-21,"12:01:38",4.08,9.08,335.73,1.09,0.63,103.26,13.49,-0.42
"552",2022-04-21,"12:01:38",4.07,10.58,335.3,1.08,0.64,103.25,13.49,-0.4
"553",2022-04-21,"12:01:38",4.08,11.91,335.5,1.07,0.63,103.24,13.49,-0.38
"554",2022-04-21,"12:01:38",4.08,13.4,335.15,1.08,0.62,103.23,13.49,-0.42
"555",2022-04-21,"12:01:38",4.08,15.07,335.71,1.09,0.65,103.26,13.49,-0.43
"556",2022-04-21,"12:01:38",4.08,16.53,335.08,1.07,0.63,103.23,13.49,-0.39
"557",2022-04-21,"12:01:38",4.08,18.08,335.39,1.07,0.66,103.24,13.49,-0.4
