"TOA5","OwascoInternetMet","CR1000","60228","CR1000.Std.26","CPU:Owasco_MET.cr1","333","TRB_Avg"
"TIMESTAMP","RECORD","AirTempC_Avg","RHumidity_Avg","P_mb_Avg","SolarRad_Avg","Precip_mm_Max","Precip_mm_TMx"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Max","TMx"
"2020-07-09 05:35:30",55825,21.62,99.1,988.9337,2.461,0,"2020-07-09 05:30:30"
"2020-07-09 06:05:30",55826,21.21,99.5,989.2281,8.96,0,"2020-07-09 06:00:30"
"2020-07-09 06:35:30",55827,21.49,96.5,989.2535,79.8,0,"2020-07-09 06:30:30"
"2020-07-09 07:05:30",55828,21.59,94.2,989.8044,140.7,0,"2020-07-09 07:00:30"
"2020-07-09 07:35:30",55829,21.87,94,989.8276,220.3,0,"2020-07-09 07:30:30"
"2020-07-09 08:05:30",55830,22.21,93.4,989.9987,298.2,0,"2020-07-09 08:00:30"
"2020-07-09 08:35:30",55831,22.97,90,990.2182,377,0,"2020-07-09 08:30:30"
"2020-07-09 09:05:30",55832,23.79,86.1,989.9725,456,0,"2020-07-09 09:00:30"
"2020-07-09 09:35:30",55833,24.62,83.3,990.0422,529.9,0,"2020-07-09 09:30:30"
"2020-07-09 10:05:30",55834,25.36,82.1,989.8323,602.1,0,"2020-07-09 10:00:30"
"2020-07-09 10:35:30",55835,26.18,77.51,989.4473,667.7,0,"2020-07-09 10:30:30"
"2020-07-09 11:05:30",55836,27.16,69.22,989.5186,727.4,0,"2020-07-09 11:00:30"
"2020-07-09 11:35:30",55837,28.69,59.22,989.5457,777.2,0,"2020-07-09 11:30:30"
"2020-07-09 12:05:30",55838,29.46,54.6,989.1823,815,0,"2020-07-09 12:00:30"
"2020-07-09 12:35:30",55839,28.53,65.54,988.6877,835,0,"2020-07-09 12:30:30"
"2020-07-09 13:05:30",55840,29.51,56.81,988.895,849,0,"2020-07-09 13:00:30"
"2020-07-09 13:35:30",55841,29.71,55.83,988.876,850,0,"2020-07-09 13:30:30"
"2020-07-09 14:05:30",55842,30.46,54.18,988.504,842,0,"2020-07-09 14:00:30"
"2020-07-09 14:35:30",55843,31.48,45.03,988.2004,821,0,"2020-07-09 14:30:30"
"2020-07-09 15:05:30",55844,31.72,45.2,988.0283,787.7,0,"2020-07-09 15:00:30"
"2020-07-09 15:35:30",55845,32.25,39.97,987.9053,738,0,"2020-07-09 15:30:30"
"2020-07-09 16:05:30",55846,32.59,37.46,987.6832,683.8,0,"2020-07-09 16:00:30"
"2020-07-09 16:35:30",55847,32.72,37.92,987.4423,616.1,0,"2020-07-09 16:30:30"
"2020-07-09 17:05:30",55848,33.06,35.99,987.2224,554.1,0,"2020-07-09 17:00:30"
"2020-07-09 17:35:30",55849,32.01,43.82,987.004,479.8,0,"2020-07-09 17:30:30"
"2020-07-09 18:05:30",55850,31.52,45.85,986.984,234.9,0,"2020-07-09 18:00:30"
"2020-07-09 18:35:30",55851,31.17,51.97,986.842,282.8,0,"2020-07-09 18:30:30"
"2020-07-09 19:05:30",55852,31.59,51.77,987.0329,206.5,0,"2020-07-09 19:00:30"
"2020-07-09 19:35:30",55853,29.79,68.47,987.0283,129.2,0,"2020-07-09 19:30:30"
"2020-07-09 20:05:30",55854,29.66,65.87,987.1466,67.91,0,"2020-07-09 20:00:30"
"2020-07-09 20:35:30",55855,28.63,66.59,987.2515,8.3,0,"2020-07-09 20:30:30"
"2020-07-09 21:05:30",55856,28.05,72.95,987.241,0.402,0,"2020-07-09 21:00:30"
"2020-07-09 21:35:30",55857,27.53,75.08,987.6249,0,0,"2020-07-09 21:30:30"
"2020-07-09 22:05:30",55858,27.22,73.01,988.0726,0,0,"2020-07-09 22:00:30"
"2020-07-09 22:35:30",55859,26.9,73.54,988.0653,0,0,"2020-07-09 22:30:30"
"2020-07-09 23:05:30",55860,26.19,80.8,988.1373,0,0,"2020-07-09 23:00:30"
"2020-07-09 23:35:30",55861,26.42,75.14,987.9446,0,0,"2020-07-09 23:30:30"
"2020-07-10 00:05:30",55862,25.9,79.5,987.9252,0,0,"2020-07-10 00:00:30"
"2020-07-10 00:35:30",55863,25.92,79.78,988.1386,0,0,"2020-07-10 00:30:30"
"2020-07-10 01:05:30",55864,25.69,84.7,988.2914,0,0,"2020-07-10 01:00:30"
"2020-07-10 01:35:30",55865,25.47,84.6,988.5353,0,0,"2020-07-10 01:30:30"
"2020-07-10 02:05:30",55866,25.34,84.1,988.6571,0,0,"2020-07-10 02:00:30"
"2020-07-10 02:35:30",55867,25.39,83,988.7072,0,0,"2020-07-10 02:30:30"
"2020-07-10 03:05:30",55868,24.82,86.8,988.5092,0,0,"2020-07-10 03:00:30"
"2020-07-10 03:35:30",55869,24.81,86,988.2703,0,0,"2020-07-10 03:30:30"
"2020-07-10 04:05:30",55870,24.81,86.9,988.2959,0,0,"2020-07-10 04:00:30"
"2020-07-10 04:35:30",55871,24.74,86.3,987.9429,0,0,"2020-07-10 04:30:30"
"2020-07-10 05:05:30",55872,24.35,89.6,988.1301,0,0,"2020-07-10 05:00:30"
"2020-07-10 05:35:30",55873,24.23,88.6,988.1595,2.455,0,"2020-07-10 05:30:30"
"2020-07-10 06:05:30",55874,24.11,90.8,988.3002,21.62,0,"2020-07-10 06:00:30"
"2020-07-10 06:35:30",55875,24.34,87.9,988.4286,76.34,0,"2020-07-10 06:30:30"
"2020-07-10 07:05:30",55876,25.09,78.27,988.2714,140.5,0,"2020-07-10 07:00:30"
"2020-07-10 07:35:30",55877,24.77,83.2,988.234,214.8,0,"2020-07-10 07:30:30"
"2020-07-10 08:05:30",55878,25.23,80.1,988.0927,300.3,0,"2020-07-10 08:00:30"
"2020-07-10 08:35:30",55879,25.93,75.95,988.17,381.5,0,"2020-07-10 08:30:30"
"2020-07-10 09:05:30",55880,26.4,73.97,988.1628,419.6,0,"2020-07-10 09:00:30"
"2020-07-10 09:35:30",55881,26.63,75.15,987.9625,470.8,0,"2020-07-10 09:30:30"
"2020-07-10 10:05:30",55882,26.97,72.41,987.7306,591.1,0,"2020-07-10 10:00:30"
"2020-07-10 10:35:30",55883,27.41,70.69,987.3741,519.1,0,"2020-07-10 10:30:30"
"2020-07-10 11:05:30",55884,27.46,70.62,987.1638,488.4,0,"2020-07-10 11:00:30"
"2020-07-10 11:35:30",55885,27.3,72.05,987.4564,390,0,"2020-07-10 11:30:30"
"2020-07-10 12:05:30",55886,27.57,69.27,987.3359,555.7,0,"2020-07-10 12:00:30"
"2020-07-10 12:35:30",55887,28.62,59.93,987.0208,649.8,0,"2020-07-10 12:30:30"
"2020-07-10 13:05:30",55888,28.52,61.5,986.7633,645.6,0,"2020-07-10 13:00:30"
"2020-07-10 13:35:30",55889,28.8,57.73,986.3954,837,0,"2020-07-10 13:30:30"
"2020-07-10 14:05:30",55890,29.03,54.66,985.9094,895,0,"2020-07-10 14:00:30"
"2020-07-10 14:35:30",55891,29.41,47.97,985.3914,668.7,0,"2020-07-10 14:30:30"
"2020-07-10 15:05:30",55892,30.54,40.03,984.7502,827,0,"2020-07-10 15:00:30"
"2020-07-10 15:35:30",55893,29.32,54.99,984.7356,850,0,"2020-07-10 15:30:30"
"2020-07-10 16:05:30",55894,28.63,61.27,984.7524,496.7,0,"2020-07-10 16:00:30"
"2020-07-10 16:35:30",55895,27.88,65.98,984.7738,379,0,"2020-07-10 16:30:30"
"2020-07-10 17:05:30",55896,27.32,69.56,984.6092,357.7,0,"2020-07-10 17:00:30"
"2020-07-10 17:35:30",55897,26.79,71.74,984.2325,109.1,0,"2020-07-10 17:30:30"
"2020-07-10 18:05:30",55898,26.59,71.53,983.8862,71.84,0,"2020-07-10 18:00:30"
"2020-07-10 18:35:30",55899,26.61,68.95,983.8851,44.1,0,"2020-07-10 18:30:30"
"2020-07-10 19:05:30",55900,26.25,73.48,983.7786,56.78,0,"2020-07-10 19:00:30"
"2020-07-10 19:35:30",55901,26.19,72.02,983.4843,36.43,0,"2020-07-10 19:30:30"
"2020-07-10 20:05:30",55902,26.03,75.1,983.5233,31.5,0,"2020-07-10 20:00:30"
"2020-07-10 20:35:30",55903,25.99,73.55,983.5688,5.883,0,"2020-07-10 20:30:30"
"2020-07-10 21:05:30",55904,25.21,76.6,983.3449,0.002,0,"2020-07-10 21:00:30"
"2020-07-10 21:35:30",55905,23.85,91.7,983.1081,0,0,"2020-07-10 21:30:30"
"2020-07-10 22:05:30",55906,23.67,91.3,983.2086,0,0,"2020-07-10 22:00:30"
"2020-07-10 22:35:30",55907,23.52,92.8,982.8647,0,0,"2020-07-10 22:30:30"
"2020-07-10 23:05:30",55908,23.3,95.3,981.9108,0,0,"2020-07-10 23:00:30"
"2020-07-10 23:35:30",55909,23.13,94.3,981.6333,0,0,"2020-07-10 23:30:30"
"2020-07-11 00:05:30",55910,22.97,94.8,981.1949,0,0,"2020-07-11 00:00:30"
"2020-07-11 00:35:30",55911,23.06,95.4,980.8633,0,0,"2020-07-11 00:30:30"
"2020-07-11 01:05:30",55912,22.97,96.1,980.2069,0,0,"2020-07-11 01:00:30"
"2020-07-11 01:35:30",55913,23,95.5,979.5455,0,0,"2020-07-11 01:30:30"
"2020-07-11 02:05:30",55914,22.93,99.2,979.1956,0,0,"2020-07-11 02:00:30"
"2020-07-11 02:35:30",55915,22.84,98.2,978.9525,0,0,"2020-07-11 02:30:30"
"2020-07-11 03:05:30",55916,22.99,100,978.9349,0,0,"2020-07-11 03:00:30"
"2020-07-11 03:35:30",55917,22.96,100,978.5826,0,0,"2020-07-11 03:30:30"
"2020-07-11 04:05:30",55918,23.02,100,978.2325,0,0,"2020-07-11 04:00:30"
"2020-07-11 04:35:30",55919,22.82,100,978.2579,0,0,"2020-07-11 04:30:30"
"2020-07-11 05:05:30",55920,22.78,100,978.4019,0,0,"2020-07-11 05:00:30"
"2020-07-11 05:35:30",55921,22.77,100,978.4301,0.586,0,"2020-07-11 05:30:30"
"2020-07-11 06:05:30",55922,22.85,99.8,978.5533,11.67,0,"2020-07-11 06:00:30"
"2020-07-11 06:35:30",55923,22.98,97.4,978.3163,16.16,0,"2020-07-11 06:30:30"
"2020-07-11 07:05:30",55924,23.07,95.3,978.2033,41.97,0,"2020-07-11 07:00:30"
"2020-07-11 07:35:30",55925,23.31,91.2,978.2114,218.2,0,"2020-07-11 07:30:30"
"2020-07-11 08:05:30",55926,23.67,90.3,978.1799,269,0,"2020-07-11 08:00:30"
"2020-07-11 08:35:30",55927,24.17,81.6,978.1025,442,0,"2020-07-11 08:30:30"
"2020-07-11 09:05:30",55928,24.6,78.85,978.2617,361.8,0,"2020-07-11 09:00:30"
"2020-07-11 09:35:30",55929,24.49,80.5,978.3279,260.4,0,"2020-07-11 09:30:30"
"2020-07-11 10:05:30",55930,24.97,78.94,978.2641,348.9,0,"2020-07-11 10:00:30"
"2020-07-11 10:35:30",55931,25.72,74.18,978.4843,266.1,0,"2020-07-11 10:30:30"
"2020-07-11 11:05:30",55932,26.31,69.74,978.2599,719.1,0,"2020-07-11 11:00:30"
"2020-07-11 11:35:30",55933,26.86,68.93,978.056,655.1,0,"2020-07-11 11:30:30"
"2020-07-11 12:05:30",55934,27.34,66.83,977.8943,608.5,0,"2020-07-11 12:00:30"
"2020-07-11 12:35:30",55935,27.46,66.19,977.1432,909,0,"2020-07-11 12:30:30"
"2020-07-11 13:05:30",55936,27.77,64.42,976.7463,585.1,0,"2020-07-11 13:00:30"
"2020-07-11 13:35:30",55937,28.1,65.04,976.2407,859,0,"2020-07-11 13:30:30"
"2020-07-11 14:05:30",55938,28.29,65.12,975.6714,773.5,0,"2020-07-11 14:00:30"
"2020-07-11 14:35:30",55939,28.07,66.44,975.4578,153.6,0,"2020-07-11 14:30:30"
"2020-07-11 15:05:30",55940,25.39,78.94,975.4859,953,0,"2020-07-11 15:00:30"
"2020-07-11 15:35:30",55941,26.9,72.45,975.0151,686.3,0,"2020-07-11 15:30:30"
"2020-07-11 16:05:30",55942,27.62,65.84,974.9128,132,0,"2020-07-11 16:00:30"
"2020-07-11 16:35:30",55943,25.93,72,974.9766,768.9,0,"2020-07-11 16:30:30"
"2020-07-11 17:05:30",55944,26.75,69.73,974.9507,603.6,0,"2020-07-11 17:00:30"
"2020-07-11 17:35:30",55945,26.71,70.16,974.3831,266.1,0,"2020-07-11 17:30:30"
"2020-07-11 18:05:30",55946,27.04,66.81,973.9599,156,0,"2020-07-11 18:00:30"
"2020-07-11 18:35:30",55947,22.41,93.9,974.9926,59.09,0,"2020-07-11 18:30:30"
"2020-07-11 19:05:30",55948,22.52,91.9,975.1373,75.55,0,"2020-07-11 19:00:30"
"2020-07-11 19:35:30",55949,22.68,90.6,974.9779,17.55,0,"2020-07-11 19:30:30"
"2020-07-11 20:05:30",55950,22.6,95.4,975.2604,3.89,0,"2020-07-11 20:00:30"
"2020-07-11 20:35:30",55951,22.69,100,975.4518,0.434,0,"2020-07-11 20:30:30"
"2020-07-11 21:05:30",55952,22.55,100,975.8448,0,0,"2020-07-11 21:00:30"
"2020-07-11 21:35:30",55953,21.47,100,976.6664,0.003,0,"2020-07-11 21:30:30"
"2020-07-11 22:05:30",55954,22.15,99.1,976.821,0,0,"2020-07-11 22:00:30"
"2020-07-11 22:35:30",55955,22.25,98,977.1404,0.001,0,"2020-07-11 22:30:30"
"2020-07-11 23:05:30",55956,22.21,97,977.3699,0,0,"2020-07-11 23:00:30"
"2020-07-11 23:35:30",55957,22.17,94.9,977.4809,0,0,"2020-07-11 23:30:30"
"2020-07-12 00:05:30",55958,22.11,93.8,977.5334,0,0,"2020-07-12 00:00:30"
"2020-07-12 00:35:30",55959,22.11,93.8,977.7011,0,0,"2020-07-12 00:30:30"
"2020-07-12 01:05:30",55960,21.93,95.1,977.7081,0,0,"2020-07-12 01:00:30"
"2020-07-12 01:35:30",55961,22.13,91.6,978.0231,0,0,"2020-07-12 01:30:30"
"2020-07-12 02:05:30",55962,22.01,92.1,978.1411,0,0,"2020-07-12 02:00:30"
"2020-07-12 02:35:30",55963,21.83,89.9,978.2921,0,0,"2020-07-12 02:30:30"
"2020-07-12 03:05:30",55964,21.51,91.5,978.3131,0,0,"2020-07-12 03:00:30"
"2020-07-12 03:35:30",55965,21.41,91,978.3802,0,0,"2020-07-12 03:30:30"
"2020-07-12 04:05:30",55966,21.72,89,978.4398,0,0,"2020-07-12 04:00:30"
"2020-07-12 04:35:30",55967,21.87,87.7,978.8337,0,0,"2020-07-12 04:30:30"
"2020-07-12 05:05:30",55968,21.72,88.7,978.9658,0.002,0,"2020-07-12 05:00:30"
"2020-07-12 05:35:30",55969,21.51,88,979.1838,1.199,0,"2020-07-12 05:30:30"
"2020-07-12 06:05:30",55970,21.63,86,979.5875,3.384,0,"2020-07-12 06:00:30"
"2020-07-12 06:35:30",55971,21.66,84.7,979.9479,24.23,0,"2020-07-12 06:30:30"
"2020-07-12 07:05:30",55972,21.93,82.8,980.2558,123,0,"2020-07-12 07:00:30"
"2020-07-12 07:35:30",55973,22.32,78.57,980.581,110.9,0,"2020-07-12 07:30:30"
"2020-07-12 08:05:30",55974,22.45,78.33,980.9814,294.1,0,"2020-07-12 08:00:30"
"2020-07-12 08:35:30",55975,22.63,76.4,980.9178,395.5,0,"2020-07-12 08:30:30"
"2020-07-12 09:05:30",55976,22.85,75.73,981.1006,531.6,0,"2020-07-12 09:00:30"
"2020-07-12 09:35:30",55977,23.1,75.36,981.0342,515.4,0,"2020-07-12 09:30:30"
"2020-07-12 10:05:30",55978,23.62,74.15,980.9461,625.4,0,"2020-07-12 10:00:30"
"2020-07-12 10:35:30",55979,24.2,70.65,981.0301,684.1,0,"2020-07-12 10:30:30"
"2020-07-12 11:05:30",55980,24.76,68.31,981.1508,783.5,0,"2020-07-12 11:00:30"
"2020-07-12 11:35:30",55981,25.2,62.54,981.1167,374.3,0,"2020-07-12 11:30:30"
"2020-07-12 12:05:30",55982,25.64,62.21,981.1799,723.9,0,"2020-07-12 12:00:30"
"2020-07-12 12:35:30",55983,25.81,59.55,981.1545,852,0,"2020-07-12 12:30:30"
"2020-07-12 13:05:30",55984,26.23,58.6,980.8824,959,0,"2020-07-12 13:00:30"
"2020-07-12 13:35:30",55985,26.45,56.77,980.7952,663.3,0,"2020-07-12 13:30:30"
"2020-07-12 14:05:30",55986,26.72,53.53,980.6934,524.2,0,"2020-07-12 14:00:30"
"2020-07-12 14:35:30",55987,26.87,50.46,980.7496,715.8,0,"2020-07-12 14:30:30"
"2020-07-12 15:05:30",55988,27.09,47.39,980.6703,833,0,"2020-07-12 15:00:30"
"2020-07-12 15:35:30",55989,27.61,44.03,980.5676,789,0,"2020-07-12 15:30:30"
"2020-07-12 16:05:30",55990,27.47,45.62,980.713,717.6,0,"2020-07-12 16:00:30"
"2020-07-12 16:35:30",55991,27.6,45.48,980.3454,643.1,0,"2020-07-12 16:30:30"
"2020-07-12 17:05:30",55992,27.69,44.16,980.339,477.3,0,"2020-07-12 17:00:30"
"2020-07-12 17:35:30",55993,27.54,44.38,980.2269,147.8,0,"2020-07-12 17:30:30"
"2020-07-12 18:05:30",55994,27.48,46.54,980.4311,169.4,0,"2020-07-12 18:00:30"
"2020-07-12 18:35:30",55995,27.07,46.02,980.7697,224.3,0,"2020-07-12 18:30:30"
"2020-07-12 19:05:30",55996,26.59,48.1,980.8334,75.74,0,"2020-07-12 19:00:30"
"2020-07-12 19:35:30",55997,25.86,65.58,981.1696,42.13,0,"2020-07-12 19:30:30"
"2020-07-12 20:05:30",55998,24.89,65.12,981.6573,18.78,0,"2020-07-12 20:00:30"
"2020-07-12 20:35:30",55999,24.67,62.59,981.8968,5.462,0,"2020-07-12 20:30:30"
"2020-07-12 21:05:30",56000,24.4,63.09,982.0348,0.251,0,"2020-07-12 21:00:30"
"2020-07-12 21:35:30",56001,24.02,67.25,982.3405,0,0,"2020-07-12 21:30:30"
"2020-07-12 22:05:30",56002,23.55,70.5,982.5551,0,0,"2020-07-12 22:00:30"
"2020-07-12 22:35:30",56003,22.92,73.61,982.7505,0,0,"2020-07-12 22:30:30"
"2020-07-12 23:05:30",56004,22.72,78.17,982.721,0,0,"2020-07-12 23:00:30"
"2020-07-12 23:35:30",56005,22.47,79.28,982.7238,0,0,"2020-07-12 23:30:30"
"2020-07-13 00:05:30",56006,22.38,81.8,982.7842,0,0,"2020-07-13 00:00:30"
"2020-07-13 00:35:30",56007,22.39,80.2,983.0132,0,0,"2020-07-13 00:30:30"
"2020-07-13 01:05:30",56008,22.31,80.8,983.1068,0,0,"2020-07-13 01:00:30"
"2020-07-13 01:35:30",56009,22.48,73.56,983.1713,0,0,"2020-07-13 01:30:30"
"2020-07-13 02:05:30",56010,22.27,74.21,983.173,0,0,"2020-07-13 02:00:30"
"2020-07-13 02:35:30",56011,21.74,81.8,983.036,0,0,"2020-07-13 02:30:30"
"2020-07-13 03:05:30",56012,21.48,78.53,982.9046,0,0,"2020-07-13 03:00:30"
"2020-07-13 03:35:30",56013,21.23,79.44,982.963,0,0,"2020-07-13 03:30:30"
"2020-07-13 04:05:30",56014,20.93,85.2,983.0582,0,0,"2020-07-13 04:00:30"
"2020-07-13 04:35:30",56015,20.89,83.4,983.1032,0,0,"2020-07-13 04:30:30"
"2020-07-13 05:05:30",56016,20.66,84.9,983.2872,0,0,"2020-07-13 05:00:30"
"2020-07-13 05:35:30",56017,20.61,86.8,983.6936,2.15,0,"2020-07-13 05:30:30"
"2020-07-13 06:05:30",56018,20.39,88,984.0571,9.18,0,"2020-07-13 06:00:30"
"2020-07-13 06:35:30",56019,20.59,86.5,984.1893,40.1,0,"2020-07-13 06:30:30"
"2020-07-13 07:05:30",56020,20.61,85.7,984.2606,103.1,0,"2020-07-13 07:00:30"
"2020-07-13 07:35:30",56021,20.97,83.5,984.4923,150.7,0,"2020-07-13 07:30:30"
"2020-07-13 08:05:30",56022,21.31,82.6,984.6576,323.1,0,"2020-07-13 08:00:30"
"2020-07-13 08:35:30",56023,21.32,80.9,984.8665,410.3,0,"2020-07-13 08:30:30"
"2020-07-13 09:05:30",56024,21.45,81.9,984.9655,308.6,0,"2020-07-13 09:00:30"
"2020-07-13 09:35:30",56025,21.64,78.65,984.9092,573.3,0,"2020-07-13 09:30:30"
"2020-07-13 10:05:30",56026,21.92,76.85,985.0009,147.9,0,"2020-07-13 10:00:30"
"2020-07-13 10:35:30",56027,22.09,75.52,985.1456,186.8,0,"2020-07-13 10:30:30"
"2020-07-13 11:05:30",56028,22.78,68.99,984.8929,537.6,0,"2020-07-13 11:00:30"
"2020-07-13 11:35:30",56029,22.96,62.69,984.9247,249,0,"2020-07-13 11:30:30"
"2020-07-13 12:05:30",56030,23.26,59.43,984.8766,754.5,0,"2020-07-13 12:00:30"
"2020-07-13 12:35:30",56031,23.63,59.51,985.0687,935,0,"2020-07-13 12:30:30"
"2020-07-13 13:05:30",56032,23.86,59.07,984.9744,604.6,0,"2020-07-13 13:00:30"
"2020-07-13 13:35:30",56033,24.05,55.47,984.9431,911,0,"2020-07-13 13:30:30"
"2020-07-13 14:05:30",56034,24.46,53.11,984.8988,834,0,"2020-07-13 14:00:30"
"2020-07-13 14:35:30",56035,24.73,52.88,985.0643,922,0,"2020-07-13 14:30:30"
"2020-07-13 15:05:30",56036,24.63,55.16,985.2271,770.4,0,"2020-07-13 15:00:30"
"2020-07-13 15:35:30",56037,23.09,72.66,985.4424,860,0,"2020-07-13 15:30:30"
"2020-07-13 16:05:30",56038,23.11,69.14,985.5159,221.3,0,"2020-07-13 16:00:30"
"2020-07-13 16:35:30",56039,22.73,72.5,985.6685,183.5,0,"2020-07-13 16:30:30"
"2020-07-13 17:05:30",56040,22.63,76.18,985.7488,142.1,0,"2020-07-13 17:00:30"
"2020-07-13 17:35:30",56041,22.57,75.56,986.0241,95.3,0,"2020-07-13 17:30:30"
"2020-07-13 18:05:30",56042,22.78,72.11,986.2363,45.13,0,"2020-07-13 18:00:30"
"2020-07-13 18:35:30",56043,20.78,81.7,986.8834,99.4,0,"2020-07-13 18:30:30"
"2020-07-13 19:05:30",56044,21.35,79.89,986.7532,221.3,0,"2020-07-13 19:00:30"
"2020-07-13 19:35:30",56045,21.61,77.06,987.0013,25.84,0,"2020-07-13 19:30:30"
"2020-07-13 20:05:30",56046,21.44,78.19,987.17,54.4,0,"2020-07-13 20:00:30"
"2020-07-13 20:35:30",56047,21.5,78.89,987.1792,31.57,0,"2020-07-13 20:30:30"
"2020-07-13 21:05:30",56048,21.26,83.4,987.4852,0.64,0,"2020-07-13 21:00:30"
"2020-07-13 21:35:30",56049,21.11,83.8,987.7584,0,0,"2020-07-13 21:30:30"
"2020-07-13 22:05:30",56050,21.05,84.1,987.8575,0,0,"2020-07-13 22:00:30"
"2020-07-13 22:35:30",56051,20.86,83.7,988.03,0,0,"2020-07-13 22:30:30"
"2020-07-13 23:05:30",56052,20.8,84.2,988.0641,0,0,"2020-07-13 23:00:30"
"2020-07-13 23:35:30",56053,20.71,82.5,988.1584,0,0,"2020-07-13 23:30:30"
"2020-07-14 00:05:30",56054,20.12,92.2,988.1906,0,0,"2020-07-14 00:00:30"
"2020-07-14 00:35:30",56055,19.9,94.3,988.1616,0,0,"2020-07-14 00:30:30"
"2020-07-14 01:05:30",56056,19.75,96.8,988.3054,0,0,"2020-07-14 01:00:30"
"2020-07-14 01:35:30",56057,19.15,98.5,988.2854,0.002,0,"2020-07-14 01:30:30"
"2020-07-14 02:05:30",56058,19.43,94,988.2211,0,0,"2020-07-14 02:00:30"
"2020-07-14 02:35:30",56059,19.45,87.5,988.3112,0,0,"2020-07-14 02:30:30"
"2020-07-14 03:05:30",56060,19.45,94.5,988.1547,0,0,"2020-07-14 03:00:30"
"2020-07-14 03:35:30",56061,18.62,99.1,988.3941,0,0,"2020-07-14 03:30:30"
"2020-07-14 04:05:30",56062,18.77,98.1,988.4156,0.001,0,"2020-07-14 04:00:30"
"2020-07-14 04:35:30",56063,18.74,99.9,988.7418,0,0,"2020-07-14 04:30:30"
"2020-07-14 05:05:30",56064,18.74,99.5,989.1884,0.007,0,"2020-07-14 05:00:30"
"2020-07-14 05:35:30",56065,18.51,98.6,989.392,0.84,0,"2020-07-14 05:30:30"
"2020-07-14 06:05:30",56066,18.39,97.8,989.7249,10.52,0,"2020-07-14 06:00:30"
"2020-07-14 06:35:30",56067,18.52,98.1,989.8657,30.41,0,"2020-07-14 06:30:30"
"2020-07-14 07:05:30",56068,18.88,95.9,989.9009,40.39,0,"2020-07-14 07:00:30"
"2020-07-14 07:35:30",56069,19.5,88.5,990.2115,50.4,0,"2020-07-14 07:30:30"
"2020-07-14 08:05:30",56070,19.72,88.6,990.5244,108.3,0,"2020-07-14 08:00:30"
"2020-07-14 08:35:30",56071,19.9,88.1,990.6553,107.2,0,"2020-07-14 08:30:30"
"2020-07-14 09:05:30",56072,20.02,87.7,990.7599,151.4,0,"2020-07-14 09:00:30"
"2020-07-14 09:35:30",56073,20.48,81.8,990.7519,217.4,0,"2020-07-14 09:30:30"
"2020-07-14 10:05:30",56074,21.01,79.06,990.7189,422.5,0,"2020-07-14 10:00:30"
"2020-07-14 10:35:30",56075,21.37,77.3,991.2355,224.8,0,"2020-07-14 10:30:30"
"2020-07-14 11:05:30",56076,21.78,76.08,991.5216,924,0,"2020-07-14 11:00:30"
"2020-07-14 11:35:30",56077,22.08,74.99,991.8163,836,0,"2020-07-14 11:30:30"
"2020-07-14 12:05:30",56078,22.81,69.29,991.5462,603.9,0,"2020-07-14 12:00:30"
"2020-07-14 12:35:30",56079,22.15,78.67,991.8295,450.1,0,"2020-07-14 12:30:30"
"2020-07-14 13:05:30",56080,23.34,68.63,991.7516,968,0,"2020-07-14 13:00:30"
"2020-07-14 13:35:30",56081,23.51,69.05,991.3627,962,0,"2020-07-14 13:30:30"
"2020-07-14 14:05:30",56082,24.13,63.79,990.9844,351.8,0,"2020-07-14 14:00:30"
"2020-07-14 14:35:30",56083,24.52,60.17,990.9666,895,0,"2020-07-14 14:30:30"
"2020-07-14 15:05:30",56084,24.75,56.7,990.9627,843,0,"2020-07-14 15:00:30"
"2020-07-14 15:35:30",56085,24.73,60.61,991.0016,634.8,0,"2020-07-14 15:30:30"
"2020-07-14 16:05:30",56086,24.91,57.51,991.088,465.9,0,"2020-07-14 16:00:30"
"2020-07-14 16:35:30",56087,25.12,53.22,991.3587,430.8,0,"2020-07-14 16:30:30"
"2020-07-14 17:05:30",56088,25.23,56.9,991.6312,534.2,0,"2020-07-14 17:00:30"
"2020-07-14 17:35:30",56089,25.32,55.56,991.8416,487.3,0,"2020-07-14 17:30:30"
"2020-07-14 18:05:30",56090,25.36,55.19,992.1881,408.2,0,"2020-07-14 18:00:30"
"2020-07-14 18:35:30",56091,25.52,53.45,992.1032,317.6,0,"2020-07-14 18:30:30"
"2020-07-14 19:05:30",56092,25.55,52.8,992.2287,231.3,0,"2020-07-14 19:00:30"
"2020-07-14 19:35:30",56093,25.5,50.96,992.8072,138.7,0,"2020-07-14 19:30:30"
"2020-07-14 20:05:30",56094,24.93,57.37,992.882,49.41,0,"2020-07-14 20:00:30"
"2020-07-14 20:35:30",56095,24.16,61.68,993.17,7.442,0,"2020-07-14 20:30:30"
"2020-07-14 21:05:30",56096,23.53,67.96,993.1967,0.227,0,"2020-07-14 21:00:30"
"2020-07-14 21:35:30",56097,22.44,69.12,993.411,0,0,"2020-07-14 21:30:30"
"2020-07-14 22:05:30",56098,22.12,72.27,993.4164,0,0,"2020-07-14 22:00:30"
"2020-07-14 22:35:30",56099,21.68,74.39,993.6415,0,0,"2020-07-14 22:30:30"
"2020-07-14 23:05:30",56100,21.36,82.3,993.7031,0,0,"2020-07-14 23:00:30"
"2020-07-14 23:35:30",56101,21.02,81.9,993.8747,0,0,"2020-07-14 23:30:30"
